Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr02g0370004.1	CpSecY"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.673312912381984
Niben261Chr02g0377005.1	Zinc finger protein constans-like 5"	NA	1.05626945712627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0389012.1	DPH4 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0390023.1	Transposon protein. CACTA. En/Spm sub-class"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.997900229821302
Niben261Chr02g0392001.1	Mitochondrial outer membrane protein porin 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719251680145995
Niben261Chr02g0399023.1	Peptidyl-prolyl cis-trans isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0405003.1	RING finger protein 165-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.590837866385177	NA
Niben261Chr02g0416007.1	Cysteine protease"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0421002.1	Protein embryo sac development arrest 3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00803708016553
Niben261Chr02g0424001.1	Dead box ATP-dependent RNA helicase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0457005.1	37S ribosomal protein S22. mitochondrial-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0470002.1	Glutamyl-tRNA(Gln) amidotransferase subunit A. chloroplastic/mitochondrial"	NA	NA	NA	NA	NA	0.650876369143598	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02449285717785
Niben261Chr02g0476008.1	Conserved oligomeric Golgi complex subunit 5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0477001.1	Ras-related protein RABB1c"	NA	-0.710955426517024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0493018.1	Uroporphyrinogen decarboxylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23134524762715
Niben261Chr02g0514020.1	thioredoxin-like"	NA	NA	NA	NA	NA	NA	0.661522005477052	NA	NA	NA	0.640391090208728	0.613790314074287	NA	NA	NA	NA
Niben261Chr02g0515007.1	3-deoxy-manno-octulosonate cytidylyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0526002.1	B-box zinc finger protein 23-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0532031.1	50S ribosomal protein L24. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11347964344106
Niben261Chr02g0532034.1	Photosynthetic ndh subunit of lumenal location 3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.162251567715
Niben261Chr02g0541002.1	protein LHCP TRANSLOCATION DEFECT-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.722097708791717	NA	NA	1.52571633937769
Niben261Chr02g0557002.1	30S ribosomal protein S10. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.615901725631869	NA	NA	1.10670845457467
Niben261Chr02g0566002.1	PSI-G"	NA	0.73299779943714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60714723168773	NA	NA	NA
Niben261Chr02g0566003.1	PSI-G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.759230985842567	NA	NA	NA
Niben261Chr02g0636006.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0735004.1	1.4-dihydroxy-2-naphthoyl-CoA synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742573548777619
Niben261Chr02g0737001.1	Angiotensin-converting enzyme 2"	0.93612077313371	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61023904160879	NA	NA	NA	NA	NA
Niben261Chr02g0750006.1	dual-specificity RNA methyltransferase RlmN-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0758008.1	serine/arginine-rich splicing factor RSZ21A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0771002.1	30S ribosomal protein S13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.591097733023254	NA	NA	0.869486185974997
Niben261Chr02g0772019.1	MLP-like protein 423"	1.35609893476848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.07626619321663	-2.28959079586495	NA	NA
Niben261Chr02g0778011.1	Chloroplast envelope protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.929841393395233
Niben261Chr02g0782005.1	SAM domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0798003.1	Serine/threonine-protein phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0815022.1	Transcription initiation factor TFIID subunit like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10174153979029
Niben261Chr02g0853011.1	CAAX amino terminal protease"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.637428066095652
Niben261Chr02g0869015.1	Photosynthetic ndh subunit of lumenal location 2. chloroplastic"	NA	0.769548560822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.61656963983605	NA	NA
Niben261Chr02g0883002.1	Vesicle transport v-SNARE protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0889004.1	Transcription factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0893005.1	Chr2:1035100-1035937 REVERSE LENGTH=170"	NA	0.852662472668333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19795248731041
Niben261Chr02g0901005.1	UDP-N-acetylglucosamine transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0910004.1	Protein spiral1-like 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0912015.1	DUF150 domain-containing protein"	NA	-0.981896868178617	-0.685492263980002	-1.28157113508435	-1.11322965848871	-1.20043310014912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0912017.1	fructokinase-like 2. chloroplastic"	NA	0.7365563167325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.901433882942204
Niben261Chr02g0935001.1	Chalcone--flavonone isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.42068821005062	NA	NA	0.836038275379984
Niben261Chr02g0975007.1	Nac domain-containing protein 8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58797494248584	NA	NA
Niben261Chr02g0981002.1	Myb family transcription factor efm"	NA	NA	NA	NA	0.93396155706009	NA	NA	NA	NA	NA	NA	NA	1.28632143731845	1.85848274385187	1.77158489018966	1.52153069892949
Niben261Chr02g1000003.1	Zinc finger protein constans-like 16"	NA	1.35896380077395	0.873472743186492	1.32205617239829	1.36237607890981	1.11770030273086	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.41622396063778
Niben261Chr02g1005004.1	Chr1:25693926-25694946 FORWARD LENGTH=183"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1008007.1	50S ribosomal protein L15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.086922411276
Niben261Chr02g1039013.1	FAD-binding FR-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1044011.1	Chr2:18197995-18199988 REVERSE LENGTH=289"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1044012.1	vacuolar protein sorting-associated protein 20 homolog 2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1060005.1	N-acetyltransferase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861080187458655
Niben261Chr02g1075008.1	E3 ubiquitin-protein ligase XBOS31"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1075009.1	Calcium-dependent protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1090017.1	VID27 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1104001.1	thylakoid lumenal 15.0 kDa protein 2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08857751880356
Niben261Chr02g1121001.1	Knob-associated histidine-rich protein"	NA	1.12158428441869	NA	1.35950045618668	1.29255149629931	1.56124768119209	NA	NA	NA	NA	1.13760219653575	NA	NA	NA	NA	NA
Niben261Chr02g1130010.1	Protein reveille 8"	NA	0.954884435546511	NA	NA	NA	NA	NA	NA	NA	NA	1.59609720260791	NA	NA	NA	NA	NA
Niben261Chr02g1139014.1	Triosephosphate isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.682973283557534
Niben261Chr02g1186003.1	Poly [ADP-ribose] polymerase"	NA	-0.633275081745137	-0.62373926526095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1196014.1	PAP_fibrillin domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.770981978329081	NA	NA	NA
Niben261Chr02g1220007.1	START domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1236014.1	Glycine-rich rna-binding protein 4. mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21898973380295
Niben261Chr02g1241011.1	31 kDa ribonucleoprotein. chloroplastic"	NA	0.686824950208602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23593213618434
Niben261Chr02g1253006.1	60S ribosomal protein L44"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1253007.1	Protein ApaG like"	NA	0.778798178243472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13445527622298
Niben261Chr02g1279001.1	cyclic dof factor 3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.954390014982058	NA	NA	NA	NA	NA
Niben261Chr02g1281003.1	photosynthetic NDH subunit of subcomplex B 4. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74685179266376	0.991425278158139	0.740387977678448	0.863257925418171	0.674044865714974
Niben261Chr02g1283004.1	Vesicle transport v-SNARE like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1291002.1	Apyrase-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1299002.1	Zinc finger protein constans-like 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15075997870968	NA	NA
Niben261Chr02g1336001.1	23 kDa subunit of oxygen evolving system of photosystem II"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78965136734206	0.987218612929968	1.0215644459027	1.58191525256312
Niben261Chr02g1338012.1	Glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936012556424216	NA	NA	NA
Niben261Chr02g1346003.1	50S ribosomal protein L2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1371005.1	Protein phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1378003.1	Cytochrome c oxidase subunit 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1446011.1	Membrane-anchored ubiquitin-fold protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.684972168164259
Niben261Chr02g1484008.1	succinate dehydrogenase assembly factor 2. mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1502001.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04943598952002
Niben261Chr02g1513002.1	DNA helicase"	NA	-0.999740794429352	NA	-1.03082437387803	-0.979480080897048	-1.12271715846332	NA	-0.931440139191385	-0.69207200360454	NA	-1.19299100247637	-0.904552140198769	-0.749494744320256	-0.932323753845444	-0.938821923379588	NA
Niben261Chr03g0002005.1	50S ribosomal protein L11. chloroplastic"	NA	0.697090168783355	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848365613575088	1.23501946777801	1.03944778979097	1.06127089131517	1.24397526239256
Niben261Chr03g0004020.1	START domain-containing protein"	NA	NA	NA	NA	NA	0.958558319449405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0007002.1	arabinogalactan peptide 22-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.24264431435672	NA	NA
Niben261Chr03g0009006.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0014004.1	Endoglucanase"	NA	1.14583947675733	NA	1.77334891577031	1.58878518803347	2.04796182400392	2.1586823183403	NA	NA	NA	0.666159597607366	NA	-0.769181443637036	-1.71779318960151	NA	-0.620291038771062
Niben261Chr03g0017002.1	Gamma-tubulin complex component"	NA	NA	NA	NA	-0.648247000282896	-0.860668747495237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0021007.1	RNA polymerase II transcriptional coactivator KELP-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.730882360058767
Niben261Chr03g0035007.1	Chr4:12512742-12514467 FORWARD LENGTH=308"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.596735399670387
Niben261Chr03g0047001.1	GDT1 family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.820390437383702
Niben261Chr03g0081015.1	Protein LURP-one-related 11"	NA	1.05967155283556	NA	NA	0.792312382333961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889409694753829
Niben261Chr03g0083034.1	Elicitor-responsive protein 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.637335105296623
Niben261Chr03g0100006.1	ATP synthase subunit alpha. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0101022.1	Pgr5-like protein 1a. chloroplastic"	NA	NA	NA	NA	NA	NA	0.655074648678056	NA	NA	NA	0.754546165618431	0.766365128262767	0.728528350704135	NA	NA	NA
Niben261Chr03g0111013.1	ATP-dependent Clp protease ATP-binding subunit CLPT2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.842820786308629
Niben261Chr03g0111014.1	Ycf49-like protein"	NA	NA	0.601938253719538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0116004.1	Thioredoxin domain-containing protein 9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0117018.1	Glycine-rich family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0122019.1	Serine/threonine-protein kinase MRCK alpha like"	NA	0.649793469527928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01928448976745	NA	NA	0.989797978839871
Niben261Chr03g0140003.1	protein SPA. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.685806913134584
Niben261Chr03g0140004.1	Diphthine methyl ester synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0150005.1	Chaperone protein DnaJ"	NA	NA	NA	NA	NA	-0.734130212647434	0.650767201378597	0.774153138771723	0.778696556680642	0.61431541086125	NA	NA	NA	NA	NA	NA
Niben261Chr03g0199018.1	Glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.34741253823871	NA	NA	-3.16565262809953	NA	-0.587178360791725
Niben261Chr03g0211004.1	Subtilisin-like protease"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0221013.1	NAD(P)H-quinone oxidoreductase subunit 5. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0232009.1	RING-CH-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0233003.1	Polyadenylate-binding protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0243007.1	protein unc-50 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0247007.1	Basic secretory protease"	NA	NA	NA	NA	NA	-0.92320018880091	NA	NA	NA	NA	NA	NA	0.958359669916614	NA	NA	NA
Niben261Chr03g0251007.1	Zinc finger protein 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0253002.1	Chr2:6406957-6409015 REVERSE LENGTH=386"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0255012.1	SWIB domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19570140205583
Niben261Chr03g0283008.1	Tr-type G domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0287008.1	Peptide-methionine (R)-S-oxide reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0287049.1	Inorganic diphosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0296001.1	23 kDa subunit of oxygen evolving system of photosystem II"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.840876139482946
Niben261Chr03g0369009.1	Signal-recognition particle receptor FtsY"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.718535502274381
Niben261Chr03g0372006.1	Photosystem II D2 protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0372013.1	Cytochrome b6/f complex subunit VIII"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0382003.1	Ribosomal RNA adenine dimethylase family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0382010.1	Protein-ribulosamine 3-kinase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.599061886961065
Niben261Chr03g0382011.1	rRNA adenine N(6)-methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.893306532302458
Niben261Chr03g0390007.1	Mads-box protein soc1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0411006.1	Acetyl-CoA carboxytransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0425009.1	B-box zinc finger protein 23-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3938890771288	NA	NA	NA
Niben261Chr03g0437004.1	Methylthioribulose-1-phosphate dehydratase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.636860936597435
Niben261Chr03g0440003.1	GFO_IDH_MocA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793865858797624
Niben261Chr03g0448001.1	Phosphoribulokinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.707960216203473
Niben261Chr03g0452012.1	plastidal glycolate/glycerate translocator 1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0467009.1	CS domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19104018424049
Niben261Chr03g0542011.1	Nascent polypeptide-associated complex subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.613531077661477
Niben261Chr03g0548003.1	30S ribosomal protein 2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.814987679883155	NA	0.629929258624209	0.733262987674012
Niben261Chr03g0589003.1	D-xylose-proton symporter-like 3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0598005.1	Peptidylprolyl isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598459878572202
Niben261Chr03g0615008.1	NAD(P)H-quinone oxidoreductase subunit K. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0646001.1	AP-4 complex subunit epsilon"	NA	NA	NA	0.979199590217899	0.741742468799489	1.09885737792202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0670022.1	BED-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0694010.1	apolipoprotein A-I-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0703003.1	Delta-aminolevulinic acid dehydratase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0716005.1	phospholipase D Z-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588642147330595
Niben261Chr03g0734009.1	Pentatricopeptide repeat-containing protein At5g21222"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.710763140856147
Niben261Chr03g0747013.1	Photosystem II CP43 reaction center protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0772011.1	30S ribosomal protein S31. chloroplastic"	NA	0.718830825539694	NA	NA	0.647467714128262	0.662629932992675	NA	NA	NA	NA	NA	NA	0.641314676244848	NA	NA	1.12514500198978
Niben261Chr03g0774008.1	Peptidase M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.799431491091197	NA	NA	1.24108710775869
Niben261Chr03g0782004.1	Aquaporin PIP1-7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0801007.1	Sedoheptulose-1.7-bisphosphatase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07254236070585	1.17965127426369	NA	NA	0.593838095533686
Niben261Chr03g0803006.1	LIM domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0809017.1	Rac-like gtp-binding protein arac7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.815205970031984	NA	NA
Niben261Chr03g0811007.1	Ribonuclease P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.939500639251035
Niben261Chr03g0851002.1	ribosomal RNA large subunit methyltransferase I-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.964423246690242
Niben261Chr03g0856010.1	Phosphoglycerate kinase"	NA	NA	NA	NA	NA	NA	0.803797142840072	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0868002.1	Hydroxymethylbilane synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.662327218939464
Niben261Chr03g0870012.1	Obg-like ATPase 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43710511955072
Niben261Chr03g0877018.1	Photosystem II 10 kDa polypeptide. chloroplastic"	NA	NA	NA	NA	NA	NA	0.619644623467345	NA	NA	NA	NA	0.633141955803387	0.782864553264644	NA	NA	NA
Niben261Chr03g0883014.1	histone deacetylase 6-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
